SiteCode,VariableCode,LabSampleCode,DataValue,CensorCode,OffsetValue,OffsetUnits,OffsetDescription,Qualifier,ValueAccuracy
11A,Pb-S-GC,JT-2014-SED-GC-11A-13-14cm,18.4,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 13-14cm,0.002
11A,Sb-S-GC,JT-2014-SED-GC-11A-13-14cm,0.74,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 13-14cm,0.001
11A,Se-S-GC,JT-2014-SED-GC-11A-13-14cm,1.39,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 13-14cm,0.024
11A,Sn-S-GC,JT-2014-SED-GC-11A-13-14cm,2.21,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 13-14cm,0.003
11A,Tl-S-GC,JT-2014-SED-GC-11A-13-14cm,0.68,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 13-14cm,0.001
11A,V-S-GC,JT-2014-SED-GC-11A-13-14cm,179,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 13-14cm,0.6
11A,Zn-S-GC,JT-2014-SED-GC-11A-13-14cm,131,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 13-14cm,0.5
11A,TOC-S-GC,JT-2014-SED-GC-11A-13-14cm,1.07,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 13-14cm,0.03
11A,Ag-S-GC,JT-2014-SED-GC-11A-14-15cm,0.16,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.003
11A,Al-S-GC,JT-2014-SED-GC-11A-14-15cm,7.61,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.01
11A,As-S-GC,JT-2014-SED-GC-11A-14-15cm,14.0,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.02
11A,Ba-S-GC,JT-2014-SED-GC-11A-14-15cm,679,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.01
11A,Be-S-GC,JT-2014-SED-GC-11A-14-15cm,1.64,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.009
11A,Cd-S-GC,JT-2014-SED-GC-11A-14-15cm,0.33,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.001
11A,Cr-S-GC,JT-2014-SED-GC-11A-14-15cm,116,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.4
11A,Cu-S-GC,JT-2014-SED-GC-11A-14-15cm,37.8,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.2
11A,Fe-S-GC,JT-2014-SED-GC-11A-14-15cm,4.28,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.01
11A,Hg-S-GC,JT-2014-SED-GC-11A-14-15cm,0.066,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.001
11A,Mn-S-GC,JT-2014-SED-GC-11A-14-15cm,488,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,2.4
11A,Ni-S-GC,JT-2014-SED-GC-11A-14-15cm,51.7,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.004
11A,Pb-S-GC,JT-2014-SED-GC-11A-14-15cm,18.2,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.002
11A,Sb-S-GC,JT-2014-SED-GC-11A-14-15cm,0.74,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.001
11A,Se-S-GC,JT-2014-SED-GC-11A-14-15cm,1.49,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.024
11A,Sn-S-GC,JT-2014-SED-GC-11A-14-15cm,2.23,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.003
11A,Tl-S-GC,JT-2014-SED-GC-11A-14-15cm,0.67,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.001
11A,V-S-GC,JT-2014-SED-GC-11A-14-15cm,177,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.6
11A,Zn-S-GC,JT-2014-SED-GC-11A-14-15cm,132,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.5
11A,TOC-S-GC,JT-2014-SED-GC-11A-14-15cm,1.10,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 14-15cm,0.03
11A,Ag-S-GC,JT-2014-SED-GC-11A-15-16cm,0.15,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.003
11A,Al-S-GC,JT-2014-SED-GC-11A-15-16cm,7.60,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.01
11A,As-S-GC,JT-2014-SED-GC-11A-15-16cm,14.6,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.02
11A,Ba-S-GC,JT-2014-SED-GC-11A-15-16cm,675,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.01
11A,Be-S-GC,JT-2014-SED-GC-11A-15-16cm,1.68,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.009
11A,Cd-S-GC,JT-2014-SED-GC-11A-15-16cm,0.31,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.001
11A,Cr-S-GC,JT-2014-SED-GC-11A-15-16cm,115,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.4
11A,Cu-S-GC,JT-2014-SED-GC-11A-15-16cm,38.3,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.2
11A,Fe-S-GC,JT-2014-SED-GC-11A-15-16cm,4.21,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.01
11A,Hg-S-GC,JT-2014-SED-GC-11A-15-16cm,0.062,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.001
11A,Mn-S-GC,JT-2014-SED-GC-11A-15-16cm,471,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,2.4
11A,Ni-S-GC,JT-2014-SED-GC-11A-15-16cm,51.0,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.004
11A,Pb-S-GC,JT-2014-SED-GC-11A-15-16cm,17.9,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.002
11A,Sb-S-GC,JT-2014-SED-GC-11A-15-16cm,0.72,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.001
11A,Se-S-GC,JT-2014-SED-GC-11A-15-16cm,1.30,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.024
11A,Sn-S-GC,JT-2014-SED-GC-11A-15-16cm,2.24,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.003
11A,Tl-S-GC,JT-2014-SED-GC-11A-15-16cm,0.66,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.001
11A,V-S-GC,JT-2014-SED-GC-11A-15-16cm,175,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.6
11A,Zn-S-GC,JT-2014-SED-GC-11A-15-16cm,133,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.5
11A,TOC-S-GC,JT-2014-SED-GC-11A-15-16cm,1.09,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 15-16cm,0.03
11A,Ag-S-GC,JT-2014-SED-GC-11A-16-17cm,0.15,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.003
11A,Al-S-GC,JT-2014-SED-GC-11A-16-17cm,7.18,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.01
11A,As-S-GC,JT-2014-SED-GC-11A-16-17cm,13.5,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.02
11A,Ba-S-GC,JT-2014-SED-GC-11A-16-17cm,665,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.01
11A,Be-S-GC,JT-2014-SED-GC-11A-16-17cm,1.55,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.009
11A,Cd-S-GC,JT-2014-SED-GC-11A-16-17cm,0.29,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.001
11A,Cr-S-GC,JT-2014-SED-GC-11A-16-17cm,108,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.4
11A,Cu-S-GC,JT-2014-SED-GC-11A-16-17cm,36.5,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.2
11A,Fe-S-GC,JT-2014-SED-GC-11A-16-17cm,4.01,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.01
11A,Hg-S-GC,JT-2014-SED-GC-11A-16-17cm,0.059,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.001
11A,Mn-S-GC,JT-2014-SED-GC-11A-16-17cm,423,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,2.4
11A,Ni-S-GC,JT-2014-SED-GC-11A-16-17cm,48.5,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.004
11A,Pb-S-GC,JT-2014-SED-GC-11A-16-17cm,17.1,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.002
11A,Sb-S-GC,JT-2014-SED-GC-11A-16-17cm,0.69,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.001
11A,Se-S-GC,JT-2014-SED-GC-11A-16-17cm,1.32,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.024
11A,Sn-S-GC,JT-2014-SED-GC-11A-16-17cm,2.08,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.003
11A,Tl-S-GC,JT-2014-SED-GC-11A-16-17cm,0.62,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.001
11A,V-S-GC,JT-2014-SED-GC-11A-16-17cm,166,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.6
11A,Zn-S-GC,JT-2014-SED-GC-11A-16-17cm,123,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.5
11A,TOC-S-GC,JT-2014-SED-GC-11A-16-17cm,1.12,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 16-17cm,0.03
11A,Ag-S-GC,JT-2014-SED-GC-11A-17-18cm,0.15,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.003
11A,Al-S-GC,JT-2014-SED-GC-11A-17-18cm,7.33,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.01
11A,As-S-GC,JT-2014-SED-GC-11A-17-18cm,14.1,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.02
11A,Ba-S-GC,JT-2014-SED-GC-11A-17-18cm,676,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.01
11A,Be-S-GC,JT-2014-SED-GC-11A-17-18cm,1.64,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.009
11A,Cd-S-GC,JT-2014-SED-GC-11A-17-18cm,0.29,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.001
11A,Cr-S-GC,JT-2014-SED-GC-11A-17-18cm,112,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.4
11A,Cu-S-GC,JT-2014-SED-GC-11A-17-18cm,37.8,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.2
11A,Fe-S-GC,JT-2014-SED-GC-11A-17-18cm,4.02,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.01
11A,Hg-S-GC,JT-2014-SED-GC-11A-17-18cm,0.063,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.001
11A,Mn-S-GC,JT-2014-SED-GC-11A-17-18cm,425,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,2.4
11A,Ni-S-GC,JT-2014-SED-GC-11A-17-18cm,49.0,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.004
11A,Pb-S-GC,JT-2014-SED-GC-11A-17-18cm,17.6,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.002
11A,Sb-S-GC,JT-2014-SED-GC-11A-17-18cm,0.71,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.001
11A,Se-S-GC,JT-2014-SED-GC-11A-17-18cm,1.36,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.024
11A,Sn-S-GC,JT-2014-SED-GC-11A-17-18cm,2.13,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.003
11A,Tl-S-GC,JT-2014-SED-GC-11A-17-18cm,0.64,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.001
11A,V-S-GC,JT-2014-SED-GC-11A-17-18cm,173,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.6
11A,Zn-S-GC,JT-2014-SED-GC-11A-17-18cm,126,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.5
11A,TOC-S-GC,JT-2014-SED-GC-11A-17-18cm,1.07,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 17-18cm,0.03
11A,Ag-S-GC,JT-2014-SED-GC-11A-18-19cm,0.16,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.003
11A,Al-S-GC,JT-2014-SED-GC-11A-18-19cm,7.75,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.01
11A,As-S-GC,JT-2014-SED-GC-11A-18-19cm,14.7,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.02
11A,Ba-S-GC,JT-2014-SED-GC-11A-18-19cm,685,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.01
11A,Be-S-GC,JT-2014-SED-GC-11A-18-19cm,1.67,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.009
11A,Cd-S-GC,JT-2014-SED-GC-11A-18-19cm,0.30,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.001
11A,Cr-S-GC,JT-2014-SED-GC-11A-18-19cm,116,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.4
11A,Cu-S-GC,JT-2014-SED-GC-11A-18-19cm,40.3,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.2
11A,Fe-S-GC,JT-2014-SED-GC-11A-18-19cm,4.27,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.01
11A,Hg-S-GC,JT-2014-SED-GC-11A-18-19cm,0.067,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.001
11A,Mn-S-GC,JT-2014-SED-GC-11A-18-19cm,454,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,2.4
11A,Ni-S-GC,JT-2014-SED-GC-11A-18-19cm,51.3,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.004
11A,Pb-S-GC,JT-2014-SED-GC-11A-18-19cm,18.6,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.002
11A,Sb-S-GC,JT-2014-SED-GC-11A-18-19cm,0.70,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.001
11A,Se-S-GC,JT-2014-SED-GC-11A-18-19cm,1.28,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.024
11A,Sn-S-GC,JT-2014-SED-GC-11A-18-19cm,2.26,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.003
11A,Tl-S-GC,JT-2014-SED-GC-11A-18-19cm,0.69,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.001
11A,V-S-GC,JT-2014-SED-GC-11A-18-19cm,178,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.6
11A,Zn-S-GC,JT-2014-SED-GC-11A-18-19cm,131,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.5
11A,TOC-S-GC,JT-2014-SED-GC-11A-18-19cm,1.10,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 18-19cm,0.03
11A,Ag-S-GC,JT-2014-SED-GC-11A-19-20cm,0.18,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.003
11A,Al-S-GC,JT-2014-SED-GC-11A-19-20cm,7.88,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.01
11A,As-S-GC,JT-2014-SED-GC-11A-19-20cm,14.4,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.02
11A,Ba-S-GC,JT-2014-SED-GC-11A-19-20cm,688,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.01
11A,Be-S-GC,JT-2014-SED-GC-11A-19-20cm,1.67,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.009
11A,Cd-S-GC,JT-2014-SED-GC-11A-19-20cm,0.36,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.001
11A,Cr-S-GC,JT-2014-SED-GC-11A-19-20cm,119,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.4
11A,Cu-S-GC,JT-2014-SED-GC-11A-19-20cm,42.8,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.2
11A,Fe-S-GC,JT-2014-SED-GC-11A-19-20cm,4.63,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.01
11A,Hg-S-GC,JT-2014-SED-GC-11A-19-20cm,0.070,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.001
11A,Mn-S-GC,JT-2014-SED-GC-11A-19-20cm,610,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,2.4
11A,Ni-S-GC,JT-2014-SED-GC-11A-19-20cm,55.0,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.004
11A,Pb-S-GC,JT-2014-SED-GC-11A-19-20cm,19.0,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.002
11A,Sb-S-GC,JT-2014-SED-GC-11A-19-20cm,0.72,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.001
11A,Se-S-GC,JT-2014-SED-GC-11A-19-20cm,1.50,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.024
11A,Sn-S-GC,JT-2014-SED-GC-11A-19-20cm,2.33,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.003
11A,Tl-S-GC,JT-2014-SED-GC-11A-19-20cm,0.41,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.001
11A,V-S-GC,JT-2014-SED-GC-11A-19-20cm,183,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.6
11A,Zn-S-GC,JT-2014-SED-GC-11A-19-20cm,154,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.5
11A,TOC-S-GC,JT-2014-SED-GC-11A-19-20cm,1.13,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 19-20cm,0.03
11A,Ag-S-GC,JT-2014-SED-GC-11A-22-24cm,0.16,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.003
11A,Al-S-GC,JT-2014-SED-GC-11A-22-24cm,7.05,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.01
11A,As-S-GC,JT-2014-SED-GC-11A-22-24cm,14.2,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.02
11A,Ba-S-GC,JT-2014-SED-GC-11A-22-24cm,651,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.01
11A,Be-S-GC,JT-2014-SED-GC-11A-22-24cm,1.63,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.009
11A,Cd-S-GC,JT-2014-SED-GC-11A-22-24cm,0.34,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.001
11A,Cr-S-GC,JT-2014-SED-GC-11A-22-24cm,105,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.4
11A,Cu-S-GC,JT-2014-SED-GC-11A-22-24cm,36.8,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.2
11A,Fe-S-GC,JT-2014-SED-GC-11A-22-24cm,4.08,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.01
11A,Hg-S-GC,JT-2014-SED-GC-11A-22-24cm,0.057,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.001
11A,Mn-S-GC,JT-2014-SED-GC-11A-22-24cm,551,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,2.4
11A,Ni-S-GC,JT-2014-SED-GC-11A-22-24cm,48.2,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.004
11A,Pb-S-GC,JT-2014-SED-GC-11A-22-24cm,17.1,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.002
11A,Sb-S-GC,JT-2014-SED-GC-11A-22-24cm,0.68,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.001
11A,Se-S-GC,JT-2014-SED-GC-11A-22-24cm,1.14,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.024
11A,Sn-S-GC,JT-2014-SED-GC-11A-22-24cm,2.06,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.003
11A,Tl-S-GC,JT-2014-SED-GC-11A-22-24cm,0.62,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.001
11A,V-S-GC,JT-2014-SED-GC-11A-22-24cm,159,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.6
11A,Zn-S-GC,JT-2014-SED-GC-11A-22-24cm,132,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.5
11A,TOC-S-GC,JT-2014-SED-GC-11A-22-24cm,1.24,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 22-24cm,0.03
11A,Ag-S-GC,JT-2014-SED-GC-11A-26-28cm,0.15,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.003
11A,Al-S-GC,JT-2014-SED-GC-11A-26-28cm,7.60,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.01
11A,As-S-GC,JT-2014-SED-GC-11A-26-28cm,15.4,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.02
11A,Ba-S-GC,JT-2014-SED-GC-11A-26-28cm,673,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.01
11A,Be-S-GC,JT-2014-SED-GC-11A-26-28cm,1.67,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.009
11A,Cd-S-GC,JT-2014-SED-GC-11A-26-28cm,0.30,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.001
11A,Cr-S-GC,JT-2014-SED-GC-11A-26-28cm,114,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.4
11A,Cu-S-GC,JT-2014-SED-GC-11A-26-28cm,37.2,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.2
11A,Fe-S-GC,JT-2014-SED-GC-11A-26-28cm,4.28,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.01
11A,Hg-S-GC,JT-2014-SED-GC-11A-26-28cm,0.065,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.001
11A,Mn-S-GC,JT-2014-SED-GC-11A-26-28cm,500,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,2.4
11A,Ni-S-GC,JT-2014-SED-GC-11A-26-28cm,50.2,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.004
11A,Pb-S-GC,JT-2014-SED-GC-11A-26-28cm,18.2,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.002
11A,Sb-S-GC,JT-2014-SED-GC-11A-26-28cm,0.71,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.001
11A,Se-S-GC,JT-2014-SED-GC-11A-26-28cm,1.45,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.024
11A,Sn-S-GC,JT-2014-SED-GC-11A-26-28cm,2.20,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.003
11A,Tl-S-GC,JT-2014-SED-GC-11A-26-28cm,0.67,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.001
11A,V-S-GC,JT-2014-SED-GC-11A-26-28cm,177,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.6
11A,Zn-S-GC,JT-2014-SED-GC-11A-26-28cm,131,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.5
11A,TOC-S-GC,JT-2014-SED-GC-11A-26-28cm,1.04,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 26-28cm,0.03
11A,Ag-S-GC,JT-2014-SED-GC-11A-30-32cm,0.16,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.003
11A,Al-S-GC,JT-2014-SED-GC-11A-30-32cm,7.56,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.01
11A,As-S-GC,JT-2014-SED-GC-11A-30-32cm,15.7,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.02
11A,Ba-S-GC,JT-2014-SED-GC-11A-30-32cm,671,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.01
11A,Be-S-GC,JT-2014-SED-GC-11A-30-32cm,1.65,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.009
11A,Cd-S-GC,JT-2014-SED-GC-11A-30-32cm,0.34,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.001
11A,Cr-S-GC,JT-2014-SED-GC-11A-30-32cm,114,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.4
11A,Cu-S-GC,JT-2014-SED-GC-11A-30-32cm,37.7,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.2
11A,Fe-S-GC,JT-2014-SED-GC-11A-30-32cm,4.36,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.01
11A,Hg-S-GC,JT-2014-SED-GC-11A-30-32cm,0.069,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.001
11A,Mn-S-GC,JT-2014-SED-GC-11A-30-32cm,552,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,2.4
11A,Ni-S-GC,JT-2014-SED-GC-11A-30-32cm,51.5,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.004
11A,Pb-S-GC,JT-2014-SED-GC-11A-30-32cm,18.4,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.002
11A,Sb-S-GC,JT-2014-SED-GC-11A-30-32cm,0.74,nc,212,meter,Bottom depth to the surface of the sediment core.,Core section 30-32cm,0.001
